Latitud,Longitud,Fecha,Hora,FP_TI4,FP_TI5,FP_POWER,FP_CONFIDENCE,SCAN,TRACK
-24.59327,-42.56969,2023-08-13,03:36,336.35,285.13,4.52,55,0.43,0.46
-24.78769,-42.51192,2023-08-13,03:36,335.66,282.54,3.25,55,0.42,0.45
-24.79185,-42.51292,2023-08-13,03:36,312.91,282.88,1.47,55,0.42,0.45
-25.20631,-42.88297,2023-08-13,03:36,306.68,283.39,2.26,55,0.43,0.46
-25.20295,-42.87762,2023-08-13,03:36,299.98,283.21,1.53,55,0.43,0.46
-25.20209,-42.88192,2023-08-13,03:36,320.57,283.21,1.53,55,0.43,0.46
9.64137,-63.55754,2023-08-13,05:08,302.65,280.93,7.98,55,0.4,0.6
9.64185,-63.56123,2023-08-13,05:08,315.66,280.77,7.98,55,0.4,0.6
9.6433,-63.57239,2023-08-13,05:08,317.96,280.28,2.09,55,0.4,0.6
9.64378,-63.5761,2023-08-13,05:08,311.19,280.89,2.09,55,0.4,0.6
9.65155,-63.63609,2023-08-13,05:08,305.78,280.53,25.22,55,0.41,0.6
9.64233,-63.56495,2023-08-13,05:08,352.64,282.81,32.19,55,0.4,0.6
9.64282,-63.56867,2023-08-13,05:08,321.55,280.35,32.19,55,0.4,0.6
9.65007,-63.62467,2023-08-13,05:08,329.29,280.4,16.2,55,0.41,0.6
9.65056,-63.62845,2023-08-13,05:08,342.17,280.36,16.2,55,0.41,0.6
9.65106,-63.63227,2023-08-13,05:08,367.0,282.52,25.22,90,0.41,0.6
9.64693,-63.55659,2023-08-13,05:08,302.27,280.7,2.02,55,0.4,0.6
9.64741,-63.56028,2023-08-13,05:08,309.25,281.11,2.02,55,0.4,0.6
9.64934,-63.57516,2023-08-13,05:08,315.87,280.68,6.36,55,0.4,0.6
9.65665,-63.63137,2023-08-13,05:08,302.22,279.87,2.02,55,0.41,0.6
9.64789,-63.564,2023-08-13,05:08,347.78,281.52,6.27,55,0.4,0.6
9.64838,-63.56772,2023-08-13,05:08,327.71,280.35,6.27,55,0.4,0.6
9.64886,-63.57145,2023-08-13,05:08,329.11,280.86,6.36,55,0.4,0.6
9.65566,-63.62378,2023-08-13,05:08,331.72,279.59,2.88,55,0.41,0.6
9.65615,-63.62756,2023-08-13,05:08,321.12,279.3,2.88,55,0.41,0.6
9.65008,-63.53725,2023-08-13,05:08,302.94,280.54,2.6,55,0.4,0.6
9.65057,-63.54094,2023-08-13,05:08,302.74,279.82,1.24,55,0.4,0.6
9.65345,-63.56305,2023-08-13,05:08,305.24,280.71,6.27,55,0.4,0.6
9.64913,-63.52993,2023-08-13,05:08,333.13,280.3,3.44,55,0.4,0.6
9.65394,-63.56678,2023-08-13,05:08,355.85,283.04,6.27,55,0.4,0.6
9.65442,-63.57049,2023-08-13,05:08,322.23,280.76,6.36,55,0.4,0.6
9.65516,-63.53268,2023-08-13,05:08,355.49,282.12,11.92,55,0.4,0.6
9.65564,-63.53635,2023-08-13,05:08,351.11,281.09,11.92,55,0.4,0.6
9.65612,-63.54005,2023-08-13,05:08,322.65,280.03,5.32,55,0.4,0.6
9.65928,-63.52088,2023-08-13,05:08,305.49,279.86,1.34,55,0.4,0.6
9.66799,-63.58724,2023-08-13,05:08,304.71,279.63,0.78,55,0.4,0.6
9.6711,-63.48183,2023-08-13,05:08,313.14,279.51,1.49,55,0.4,0.6
9.65743,-63.51882,2023-08-13,05:08,303.27,279.2,0.71,55,0.4,0.6
9.66345,-63.52168,2023-08-13,05:08,298.19,277.84,0.71,55,0.4,0.6
9.66998,-63.48328,2023-08-13,05:08,309.7,279.92,0.76,55,0.4,0.6
9.67553,-63.48245,2023-08-13,05:08,306.21,281.67,0.94,55,0.4,0.6
9.70472,-63.53433,2023-08-13,05:08,304.35,278.08,2.91,55,0.4,0.6
9.70425,-63.53065,2023-08-13,05:08,341.25,279.2,3.44,55,0.4,0.6
9.70145,-63.46408,2023-08-13,05:08,298.99,279.12,0.18,55,0.4,0.6
9.72929,-63.46098,2023-08-13,05:08,322.95,282.87,6.29,55,0.4,0.6
9.72977,-63.46467,2023-08-13,05:08,367.0,284.04,14.61,90,0.4,0.6
9.73674,-63.47483,2023-08-13,05:08,316.98,282.65,2.63,55,0.4,0.6
9.73723,-63.47862,2023-08-13,05:08,323.96,283.21,2.85,55,0.4,0.6
9.74254,-63.43262,2023-08-13,05:08,339.78,283.75,3.07,55,0.4,0.6
9.77193,-63.26755,2023-08-13,05:08,314.97,287.88,1.01,55,0.39,0.59
9.77786,-63.27028,2023-08-13,05:08,307.35,287.33,0.4,55,0.39,0.59
9.83201,-63.34318,2023-08-13,05:08,317.63,286.53,0.84,55,0.39,0.59
9.85448,-63.34336,2023-08-13,05:08,312.73,286.56,2.08,55,0.39,0.59
9.85401,-63.33977,2023-08-13,05:08,321.41,287.06,1.81,55,0.39,0.59
9.85373,-63.34098,2023-08-13,05:08,337.93,287.02,2.6,55,0.39,0.59
9.87266,-63.31294,2023-08-13,05:08,311.85,287.19,0.63,55,0.39,0.59
9.87312,-63.3166,2023-08-13,05:08,301.97,287.13,0.63,55,0.39,0.59
9.9744,-63.1852,2023-08-13,05:08,302.53,288.47,1.11,55,0.38,0.59
9.97943,-63.18098,2023-08-13,05:08,315.86,288.52,2.48,55,0.38,0.59
9.97988,-63.18451,2023-08-13,05:08,338.5,288.69,2.48,55,0.38,0.59
10.17809,-61.69578,2023-08-13,05:08,309.56,290.87,1.73,55,0.61,0.54
10.18304,-61.69511,2023-08-13,05:08,305.37,291.16,1.73,55,0.61,0.54
10.17856,-61.69304,2023-08-13,05:08,311.32,291.13,3.06,55,0.61,0.54
10.38455,-61.48129,2023-08-13,05:08,307.03,290.18,1.84,55,0.6,0.53
9.644,-63.62179,2023-08-13,05:08,320.56,280.41,2.13,55,0.41,0.6
4.64599,-60.97376,2023-08-13,05:08,304.33,289.55,0.99,55,0.46,0.47
4.64672,-60.97875,2023-08-13,05:08,304.97,289.6,0.99,55,0.46,0.47
4.65025,-60.97251,2023-08-13,05:08,306.97,288.68,1.57,55,0.46,0.47
3.59901,-54.02392,2023-08-13,05:08,307.8,292.34,0.74,55,0.39,0.36
4.92759,-61.56059,2023-08-13,05:08,300.44,288.97,0.88,55,0.51,0.49
5.11578,-55.34087,2023-08-13,05:08,306.22,292.68,0.74,55,0.39,0.36
5.89719,-59.87937,2023-08-13,05:08,308.0,289.94,0.91,55,0.4,0.45
5.27656,-55.52288,2023-08-13,05:08,308.16,291.46,1.0,55,0.39,0.36
6.32384,-58.23572,2023-08-13,05:08,306.53,290.08,0.94,55,0.49,0.4
8.33873,-62.73036,2023-08-13,05:08,311.37,290.95,1.53,55,0.34,0.56
8.33916,-62.73354,2023-08-13,05:08,308.02,291.09,2.19,55,0.34,0.56
8.5282,-64.07233,2023-08-13,05:08,319.36,286.91,2.25,55,0.42,0.61
8.55403,-64.13617,2023-08-13,05:08,300.62,271.31,1.13,55,0.43,0.62
8.55974,-64.13537,2023-08-13,05:08,316.57,275.06,1.13,55,0.43,0.62
8.56026,-64.1393,2023-08-13,05:08,303.95,273.83,2.55,55,0.43,0.62
8.6918,-63.23089,2023-08-13,05:08,304.74,288.66,0.33,55,0.37,0.58
8.68748,-63.1556,2023-08-13,05:08,367.0,290.83,9.06,90,0.37,0.58
8.68792,-63.15899,2023-08-13,05:08,325.66,288.94,8.96,55,0.37,0.58
8.64256,-62.77165,2023-08-13,05:08,308.35,288.92,1.41,55,0.34,0.56
8.64904,-62.78048,2023-08-13,05:08,317.7,288.75,2.28,55,0.35,0.56
8.6482,-62.77411,2023-08-13,05:08,325.37,289.4,2.43,55,0.34,0.56
8.64862,-62.77728,2023-08-13,05:08,331.62,288.84,2.28,55,0.34,0.56
8.65427,-62.77974,2023-08-13,05:08,302.28,288.68,2.28,55,0.35,0.56
8.65342,-62.77336,2023-08-13,05:08,322.91,288.79,2.43,55,0.34,0.56
8.65385,-62.77655,2023-08-13,05:08,326.04,289.0,2.28,55,0.34,0.56
8.65864,-62.77263,2023-08-13,05:08,305.44,289.14,0.66,55,0.34,0.56
8.65907,-62.77585,2023-08-13,05:08,305.24,289.11,0.69,55,0.34,0.56
8.6595,-62.77905,2023-08-13,05:08,301.82,288.88,0.69,55,0.35,0.56
8.72531,-62.91067,2023-08-13,05:08,367.0,290.2,6.68,90,0.35,0.57
8.72957,-62.91056,2023-08-13,05:08,352.67,290.0,4.3,55,0.35,0.57
9.2725,-64.71903,2023-08-13,05:08,305.63,283.62,0.67,55,0.48,0.64
9.2307,-64.30463,2023-08-13,05:08,307.52,284.53,1.36,55,0.45,0.63
9.23021,-64.30227,2023-08-13,05:08,300.5,284.26,1.46,55,0.45,0.63
9.27412,-64.04498,2023-08-13,05:08,299.25,281.9,1.07,55,0.43,0.62
9.37321,-64.53428,2023-08-13,05:08,300.26,272.73,0.9,55,0.46,0.64
9.38673,-64.54546,2023-08-13,05:08,297.88,272.39,2.38,55,0.47,0.64
9.3873,-64.54983,2023-08-13,05:08,347.81,272.87,6.91,55,0.47,0.64
9.3766,-64.53663,2023-08-13,05:08,303.09,272.58,0.81,55,0.46,0.64
9.38411,-64.5487,2023-08-13,05:08,308.85,272.21,2.24,55,0.47,0.64
9.38465,-64.55308,2023-08-13,05:08,297.07,272.37,2.53,55,0.47,0.64
9.39059,-64.55225,2023-08-13,05:08,310.5,272.24,2.53,55,0.47,0.64
9.39004,-64.54786,2023-08-13,05:08,325.29,272.64,2.24,55,0.47,0.64
9.56134,-63.62957,2023-08-13,05:08,300.87,275.51,5.57,55,0.41,0.6
9.56232,-63.63705,2023-08-13,05:08,314.77,274.5,5.83,55,0.41,0.6
9.56183,-63.63331,2023-08-13,05:08,367.0,276.93,5.57,90,0.41,0.6
9.56743,-63.63256,2023-08-13,05:08,314.47,274.75,5.57,55,0.41,0.6
9.56792,-63.6363,2023-08-13,05:08,298.21,273.95,5.83,55,0.41,0.6
9.632,-63.99221,2023-08-13,05:08,302.47,284.01,0.4,55,0.43,0.62
9.56641,-63.63941,2023-08-13,05:08,297.9,273.55,5.99,55,0.41,0.6
9.56548,-63.63191,2023-08-13,05:08,367.0,276.25,9.16,90,0.41,0.6
9.56594,-63.63565,2023-08-13,05:08,354.54,274.72,5.99,55,0.41,0.6
9.62737,-63.99226,2023-08-13,05:08,309.6,284.62,0.69,55,0.43,0.62
9.6171,-63.72475,2023-08-13,05:08,302.44,273.66,2.4,55,0.41,0.61
9.61806,-63.73234,2023-08-13,05:08,300.04,274.77,3.27,55,0.41,0.61
9.62333,-63.77416,2023-08-13,05:08,295.42,270.92,0.13,55,0.42,0.61
9.61758,-63.72854,2023-08-13,05:08,338.02,273.86,3.27,55,0.41,0.61
9.62273,-63.72392,2023-08-13,05:08,313.9,275.21,8.65,55,0.41,0.61
9.6237,-63.73153,2023-08-13,05:08,310.03,275.26,15.01,55,0.41,0.61
9.62321,-63.72772,2023-08-13,05:08,367.0,278.61,15.01,90,0.41,0.61
9.62547,-63.70023,2023-08-13,05:08,337.11,275.71,3.09,55,0.41,0.61
9.63174,-63.74971,2023-08-13,05:08,320.32,278.56,1.71,55,0.41,0.61
9.63109,-63.69939,2023-08-13,05:08,300.8,276.46,0.54,55,0.41,0.61
9.62299,-63.63588,2023-08-13,05:08,331.18,279.82,2.71,55,0.41,0.6
9.64272,-63.65614,2023-08-13,05:08,306.78,277.45,0.65,55,0.41,0.61
-4.54578,-43.10019,2023-08-13,05:10,313.36,283.62,3.24,55,0.77,0.77
-1.08848,-54.03883,2023-08-13,05:10,304.82,292.03,1.2,55,0.42,0.38
-1.09194,-54.03936,2023-08-13,05:10,323.16,293.25,1.2,55,0.42,0.38
-2.33757,-47.71644,2023-08-13,05:10,302.82,290.92,0.66,55,0.35,0.57
-2.34235,-47.72026,2023-08-13,05:10,302.5,290.41,1.19,55,0.35,0.57
-2.34282,-47.71711,2023-08-13,05:10,303.55,290.98,0.66,55,0.35,0.57
-2.30786,-47.98394,2023-08-13,05:10,327.18,291.2,2.65,55,0.33,0.56
-2.30832,-47.98089,2023-08-13,05:10,336.15,291.76,2.65,55,0.33,0.56
-2.31298,-47.98481,2023-08-13,05:10,319.77,290.65,2.65,55,0.33,0.56
-1.31483,-55.67395,2023-08-13,05:10,304.33,292.97,0.73,55,0.39,0.36
-1.59751,-53.85492,2023-08-13,05:10,305.65,293.21,0.66,55,0.43,0.38
-2.43478,-49.07772,2023-08-13,05:10,302.73,290.31,0.81,55,0.56,0.52
-2.62554,-48.07746,2023-08-13,05:10,346.8,291.78,2.39,55,0.33,0.55
-2.62509,-48.08045,2023-08-13,05:10,303.59,290.14,4.27,55,0.33,0.55
-2.626,-48.07446,2023-08-13,05:10,317.32,290.57,2.39,55,0.33,0.55
-2.62932,-48.08717,2023-08-13,05:10,356.25,292.33,7.08,55,0.33,0.55
-2.63021,-48.08126,2023-08-13,05:10,355.95,292.33,4.27,55,0.33,0.55
-2.63066,-48.07827,2023-08-13,05:10,323.83,291.17,2.39,55,0.33,0.55
-2.62976,-48.08421,2023-08-13,05:10,312.75,290.45,4.27,55,0.33,0.55
-2.63112,-48.07525,2023-08-13,05:10,311.14,290.46,2.39,55,0.33,0.55
-2.63534,-48.08204,2023-08-13,05:10,351.98,291.07,4.16,55,0.33,0.55
-2.63444,-48.08795,2023-08-13,05:10,306.81,290.76,1.69,55,0.33,0.55
-2.63489,-48.08499,2023-08-13,05:10,318.21,291.04,4.16,55,0.33,0.55
-2.70411,-48.37152,2023-08-13,05:10,303.92,290.73,1.24,55,0.64,0.54
-2.69281,-48.88655,2023-08-13,05:10,307.48,290.88,1.42,55,0.59,0.53
-2.70168,-49.51397,2023-08-13,05:10,307.06,290.94,1.29,55,0.53,0.5
-2.81146,-49.20285,2023-08-13,05:10,315.14,291.37,1.57,55,0.56,0.51
-2.81114,-49.20422,2023-08-13,05:10,314.78,291.29,2.03,55,0.56,0.51
-2.1581,-53.65342,2023-08-13,05:10,322.77,294.73,2.93,55,0.45,0.39
-2.95991,-48.39402,2023-08-13,05:10,302.97,291.75,0.69,55,0.32,0.55
-2.96034,-48.39109,2023-08-13,05:10,306.76,291.53,1.01,55,0.32,0.55
-2.96538,-48.39191,2023-08-13,05:10,330.4,291.78,2.13,55,0.32,0.55
-3.25055,-46.83815,2023-08-13,05:10,302.87,290.15,0.76,55,0.41,0.61
-3.25111,-46.83441,2023-08-13,05:10,304.97,290.26,0.76,55,0.41,0.61
-2.98024,-48.80042,2023-08-13,05:10,325.66,291.54,3.55,55,0.6,0.53
-2.97802,-48.79576,2023-08-13,05:10,319.07,291.35,3.7,55,0.6,0.53
-2.89056,-49.46193,2023-08-13,05:10,303.51,291.23,1.06,55,0.54,0.51
-2.93723,-49.37357,2023-08-13,05:10,318.65,291.87,2.53,55,0.55,0.51
-2.94195,-49.37426,2023-08-13,05:10,312.11,291.51,2.53,55,0.55,0.51
-3.18366,-48.03364,2023-08-13,05:10,304.48,291.69,0.78,55,0.34,0.56
-3.18412,-48.0306,2023-08-13,05:10,313.52,291.93,0.78,55,0.34,0.56
-3.18885,-48.03442,2023-08-13,05:10,302.95,291.87,0.85,55,0.34,0.56
-3.18932,-48.03133,2023-08-13,05:10,315.69,292.04,0.85,55,0.34,0.56
-3.18811,-48.71017,2023-08-13,05:10,313.47,291.68,2.0,55,0.61,0.54
-2.01842,-56.64595,2023-08-13,05:10,319.43,294.79,1.59,55,0.38,0.36
-2.01897,-56.64249,2023-08-13,05:10,317.4,294.62,1.59,55,0.38,0.36
-3.03325,-50.28939,2023-08-13,05:10,306.91,292.63,1.4,55,0.48,0.48
-3.03391,-50.28506,2023-08-13,05:10,309.11,292.42,1.06,55,0.48,0.48
-2.46938,-54.24967,2023-08-13,05:10,333.79,295.97,6.01,55,0.42,0.38
-3.5205,-47.48287,2023-08-13,05:10,329.47,291.34,2.94,55,0.38,0.58
-3.81551,-47.99622,2023-08-13,05:10,307.04,291.73,0.89,55,0.35,0.57
-3.82073,-47.99723,2023-08-13,05:10,312.57,291.76,0.89,55,0.35,0.57
-4.0446,-46.5184,2023-08-13,05:10,312.73,290.71,1.76,55,0.45,0.63
-4.04517,-46.51448,2023-08-13,05:10,305.24,290.71,1.76,55,0.45,0.63
-4.05098,-46.51537,2023-08-13,05:10,320.52,290.99,1.76,55,0.45,0.63
-4.05039,-46.5194,2023-08-13,05:10,318.92,290.91,1.76,55,0.45,0.63
-4.55198,-43.10829,2023-08-13,05:10,300.83,283.2,2.08,55,0.77,0.77
-4.56021,-43.1022,2023-08-13,05:10,306.13,285.95,2.08,55,0.77,0.77
-4.56742,-43.10326,2023-08-13,05:10,321.25,284.08,5.29,55,0.77,0.77
-2.92453,-54.01595,2023-08-13,05:10,305.12,293.36,1.32,55,0.44,0.38
-2.89295,-54.50125,2023-08-13,05:10,306.41,293.92,0.65,55,0.42,0.38
-2.89352,-54.49749,2023-08-13,05:10,318.53,294.02,1.82,55,0.42,0.38
-4.5471,-43.09863,2023-08-13,05:10,304.23,282.38,3.26,55,0.77,0.77
-4.55334,-43.1068,2023-08-13,05:10,313.23,284.24,6.13,55,0.77,0.77
-4.56152,-43.1007,2023-08-13,05:10,311.88,286.59,4.73,55,0.77,0.77
-2.85744,-54.82285,2023-08-13,05:10,317.19,294.22,2.24,55,0.41,0.37
-4.56873,-43.10181,2023-08-13,05:10,310.86,284.79,3.41,55,0.77,0.77
-2.86086,-54.82336,2023-08-13,05:10,330.01,294.85,2.24,55,0.41,0.37
-2.86142,-54.81968,2023-08-13,05:10,308.97,294.17,1.83,55,0.41,0.37
-2.86428,-54.82388,2023-08-13,05:10,329.55,294.33,4.36,55,0.41,0.37
-2.86485,-54.8202,2023-08-13,05:10,320.09,294.0,2.11,55,0.41,0.37
-3.57111,-50.34809,2023-08-13,05:10,306.29,292.6,0.82,55,0.48,0.48
-3.9315,-48.11112,2023-08-13,05:10,354.31,292.91,2.89,55,0.35,0.56
-3.93196,-48.10808,2023-08-13,05:10,303.54,291.57,2.89,55,0.35,0.56
-2.89728,-54.88148,2023-08-13,05:10,305.48,293.86,2.14,55,0.41,0.37
-2.89785,-54.87782,2023-08-13,05:10,314.35,294.44,1.47,55,0.41,0.37
-2.90069,-54.882,2023-08-13,05:10,333.17,295.2,2.14,55,0.41,0.37
-2.90241,-54.87099,2023-08-13,05:10,322.65,295.27,1.24,55,0.41,0.37
-2.90126,-54.87833,2023-08-13,05:10,318.24,294.95,1.47,55,0.41,0.37
-2.90299,-54.86732,2023-08-13,05:10,304.58,293.98,1.24,55,0.41,0.37
-2.90583,-54.87151,2023-08-13,05:10,328.25,295.3,2.13,55,0.41,0.37
-3.47464,-51.21288,2023-08-13,05:10,327.97,292.61,2.03,55,0.42,0.45
-3.47873,-51.18627,2023-08-13,05:10,323.96,292.56,3.4,55,0.42,0.45
-2.9064,-54.86784,2023-08-13,05:10,313.5,294.65,2.13,55,0.41,0.37
-3.48234,-51.19068,2023-08-13,05:10,336.53,293.19,3.4,55,0.42,0.45
-3.48712,-51.18752,2023-08-13,05:10,310.86,292.58,1.9,55,0.42,0.45
-2.96205,-54.64147,2023-08-13,05:10,322.27,293.93,1.88,55,0.41,0.37
-3.48307,-51.18988,2023-08-13,05:10,338.55,293.45,6.43,55,0.42,0.45
-3.0432,-54.22745,2023-08-13,05:10,327.98,296.19,3.15,55,0.43,0.38
-3.04379,-54.22358,2023-08-13,05:10,331.2,296.25,4.85,55,0.43,0.38
-3.04438,-54.21972,2023-08-13,05:10,331.92,296.49,4.85,55,0.43,0.38
-3.04498,-54.21584,2023-08-13,05:10,326.24,295.68,4.0,55,0.43,0.38
-3.04557,-54.21197,2023-08-13,05:10,328.48,295.72,4.0,55,0.43,0.38
-3.04261,-54.23131,2023-08-13,05:10,319.53,294.65,3.15,55,0.43,0.38
-3.04611,-54.23185,2023-08-13,05:10,323.29,295.34,3.15,55,0.43,0.38
-3.0467,-54.22799,2023-08-13,05:10,342.08,297.61,3.15,55,0.43,0.38
-3.04729,-54.22412,2023-08-13,05:10,350.59,298.3,4.85,55,0.43,0.38
-3.04788,-54.22025,2023-08-13,05:10,345.09,297.66,4.85,55,0.43,0.38
-3.04848,-54.21638,2023-08-13,05:10,340.13,297.26,4.0,55,0.43,0.38
-3.04907,-54.21251,2023-08-13,05:10,343.99,297.37,4.0,55,0.43,0.38
-3.04966,-54.20864,2023-08-13,05:10,326.73,295.0,2.77,55,0.43,0.38
-3.05918,-54.14651,2023-08-13,05:10,317.14,293.29,1.61,55,0.43,0.38
-3.05977,-54.14262,2023-08-13,05:10,312.91,293.41,1.61,55,0.43,0.38
-3.04961,-54.23238,2023-08-13,05:10,326.62,295.83,6.79,55,0.43,0.38
-3.0502,-54.22853,2023-08-13,05:10,355.77,299.11,6.79,55,0.43,0.38
-3.05079,-54.22466,2023-08-13,05:10,347.95,298.22,6.42,55,0.43,0.38
-3.05139,-54.22079,2023-08-13,05:10,346.61,297.97,6.42,55,0.43,0.38
-3.05198,-54.21693,2023-08-13,05:10,342.53,297.48,6.87,55,0.43,0.38
-3.05257,-54.21305,2023-08-13,05:10,348.37,297.83,6.87,55,0.43,0.38
-3.05317,-54.20918,2023-08-13,05:10,347.56,297.18,5.28,55,0.43,0.38
-3.05311,-54.23292,2023-08-13,05:10,331.21,296.56,6.79,55,0.43,0.38
-3.0537,-54.22907,2023-08-13,05:10,355.45,300.01,6.79,55,0.43,0.38
-3.05429,-54.2252,2023-08-13,05:10,345.79,298.23,6.42,55,0.43,0.38
-3.05489,-54.22133,2023-08-13,05:10,346.83,298.07,6.42,55,0.43,0.38
-3.05548,-54.21746,2023-08-13,05:10,348.26,298.09,6.87,55,0.43,0.38
-3.05607,-54.21359,2023-08-13,05:10,354.24,298.5,6.87,55,0.43,0.38
-3.05667,-54.20972,2023-08-13,05:10,353.1,298.09,5.28,55,0.43,0.38
-3.05726,-54.20585,2023-08-13,05:10,326.09,294.8,5.28,55,0.43,0.38
-3.05661,-54.23346,2023-08-13,05:10,330.34,297.12,8.98,55,0.43,0.38
-3.0572,-54.2296,2023-08-13,05:10,354.91,300.11,8.98,55,0.43,0.38
-3.05779,-54.22573,2023-08-13,05:10,344.57,299.39,9.92,55,0.43,0.38
-3.05839,-54.22186,2023-08-13,05:10,342.65,297.26,9.92,55,0.43,0.38
-3.05898,-54.21799,2023-08-13,05:10,327.13,294.86,2.66,55,0.43,0.38
-3.05958,-54.21412,2023-08-13,05:10,321.82,294.86,2.66,55,0.43,0.38
-3.06017,-54.21026,2023-08-13,05:10,326.7,295.32,2.89,55,0.43,0.38
-3.06077,-54.20639,2023-08-13,05:10,328.34,294.91,2.89,55,0.43,0.38
-3.06011,-54.23399,2023-08-13,05:10,306.99,294.84,8.98,55,0.43,0.38
-3.0607,-54.23013,2023-08-13,05:10,311.06,294.71,8.98,55,0.43,0.38
-3.01901,-54.52371,2023-08-13,05:10,304.09,294.02,0.57,55,0.42,0.38
-3.02246,-54.52426,2023-08-13,05:10,305.86,293.99,0.57,55,0.42,0.38
-3.03647,-54.43361,2023-08-13,05:10,310.76,294.23,0.86,55,0.42,0.38
-4.05965,-47.59797,2023-08-13,05:10,304.58,291.71,1.53,55,0.38,0.58
-4.06015,-47.59454,2023-08-13,05:10,307.94,291.55,1.6,55,0.38,0.58
-3.85222,-49.05428,2023-08-13,05:10,333.8,292.51,3.73,55,0.59,0.53
-3.85301,-49.04891,2023-08-13,05:10,325.62,292.31,3.73,55,0.59,0.53
-4.06258,-47.65382,2023-08-13,05:10,353.99,293.85,10.87,55,0.37,0.58
-4.06308,-47.65035,2023-08-13,05:10,345.25,293.05,6.96,55,0.37,0.58
-3.85711,-49.05499,2023-08-13,05:10,304.03,291.97,3.73,55,0.59,0.53
-3.85789,-49.04967,2023-08-13,05:10,315.51,292.41,3.73,55,0.59,0.53
-3.51011,-51.62865,2023-08-13,05:10,303.7,292.73,0.81,55,0.4,0.44
-3.20544,-53.94194,2023-08-13,05:10,311.73,293.24,0.93,55,0.44,0.39
-4.07498,-48.2604,2023-08-13,05:10,321.09,292.2,1.0,55,0.34,0.56
-4.08013,-48.26133,2023-08-13,05:10,304.7,291.53,1.0,55,0.34,0.56
-4.85166,-43.20473,2023-08-13,05:10,316.38,288.09,2.45,55,0.76,0.77
-4.85786,-43.21276,2023-08-13,05:10,299.54,287.37,2.45,55,0.76,0.77
-3.65784,-51.39293,2023-08-13,05:10,306.76,292.29,1.0,55,0.41,0.45
-3.14306,-54.75993,2023-08-13,05:10,317.42,293.8,1.39,55,0.41,0.37
-3.14364,-54.75625,2023-08-13,05:10,313.62,293.88,0.98,55,0.41,0.37
-3.14707,-54.75678,2023-08-13,05:10,324.32,294.43,2.21,55,0.41,0.37
-3.14649,-54.76047,2023-08-13,05:10,305.82,293.58,1.11,55,0.41,0.37
-4.85322,-43.21072,2023-08-13,05:10,301.33,287.78,3.52,55,0.76,0.77
-4.85416,-43.20376,2023-08-13,05:10,312.43,287.94,2.62,55,0.76,0.77
-4.1801,-48.12653,2023-08-13,05:10,310.87,291.84,4.23,55,0.35,0.57
-4.18532,-48.12737,2023-08-13,05:10,367.0,294.65,4.23,90,0.35,0.57
-4.18485,-48.13064,2023-08-13,05:10,302.38,291.83,4.23,55,0.35,0.57
-4.1858,-48.12403,2023-08-13,05:10,308.29,292.08,4.39,55,0.35,0.57
-4.87093,-43.24221,2023-08-13,05:10,302.97,287.78,1.85,55,0.76,0.77
-4.87812,-43.24324,2023-08-13,05:10,300.25,287.98,1.77,55,0.76,0.77
-3.91228,-51.22116,2023-08-13,05:10,303.75,292.21,0.65,55,0.43,0.46
-4.44481,-47.68911,2023-08-13,05:10,333.71,292.36,4.09,55,0.38,0.58
-4.44528,-47.68574,2023-08-13,05:10,304.83,291.55,1.36,55,0.38,0.58
-4.45069,-47.68657,2023-08-13,05:10,302.93,291.15,1.36,55,0.38,0.58
-4.45707,-47.68064,2023-08-13,05:10,311.41,291.46,1.24,55,0.38,0.58
-4.46248,-47.68147,2023-08-13,05:10,310.02,291.45,1.24,55,0.38,0.58
-4.46297,-47.678,2023-08-13,05:10,318.3,291.75,1.24,55,0.38,0.58
-4.46347,-47.67451,2023-08-13,05:10,304.68,291.02,0.9,55,0.38,0.59
-4.46739,-47.68577,2023-08-13,05:10,333.24,292.26,4.06,55,0.38,0.58
-4.46789,-47.68232,2023-08-13,05:10,367.0,293.85,4.88,90,0.38,0.58
-4.46838,-47.67885,2023-08-13,05:10,305.37,291.79,4.88,55,0.38,0.58
-4.81549,-45.22041,2023-08-13,05:10,301.68,288.86,2.49,55,0.56,0.69
-4.8162,-45.21533,2023-08-13,05:10,304.53,289.0,2.49,55,0.56,0.69
-4.47231,-47.69003,2023-08-13,05:10,329.64,291.92,4.06,55,0.38,0.58
-4.82253,-45.21661,2023-08-13,05:10,334.61,290.23,2.49,55,0.56,0.69
-4.47281,-47.6866,2023-08-13,05:10,314.14,291.47,4.06,55,0.38,0.58
-4.82181,-45.22176,2023-08-13,05:10,310.3,289.32,2.49,55,0.56,0.69
-5.01632,-43.81699,2023-08-13,05:10,309.78,288.05,2.6,55,0.7,0.75
-4.82886,-45.21799,2023-08-13,05:10,308.08,289.61,1.92,55,0.56,0.69
-5.02328,-43.81802,2023-08-13,05:10,314.52,287.71,2.25,55,0.7,0.75
-3.86906,-51.9636,2023-08-13,05:10,303.51,292.52,1.41,55,0.57,0.43
-2.66543,-60.97227,2023-08-13,05:10,304.83,291.87,1.7,55,0.54,0.42
-4.06549,-52.14331,2023-08-13,05:10,311.55,292.5,1.58,55,0.56,0.43
-5.36098,-43.64994,2023-08-13,05:10,309.5,287.45,2.99,55,0.73,0.76
-5.39074,-43.43092,2023-08-13,05:10,319.86,287.02,2.16,55,0.75,0.77
